OPIS Truckstop ID,Truckstop_Name,Address,City,State,Rack_ID,Average_Retail_Price,Highest_Price,city_lat,city_lon,row_index,Geocoded_Lat,Geocoded_Lon,Matched_Address,Query_Used,Attempt,Geocode_Status,Done
71694,J&H Family Store,"I-96, Exit 19",Coopersville,MI,456,3.5490000000000004,3.599,43.0658,-85.9341,5771,43.053,-85.91061,,"J&H Family Store, I-96, Exit 19, Coopersville, MI",1,OK,done
71695,KWIK TRIP #1126,US-14/US-61,La Crosse,WI,444,3.384,3.384,43.8241,-91.2268,5772,43.80182,-91.25207,,"KWIK TRIP #1126, US-14/US-61, La Crosse, WI",1,OK,done
71696,SUPER SAVE #10,I-220 EXIT 1A,Shreveport,LA,745,3.199,3.199,32.4653,-93.7955,5773,32.40144,-93.69492,,"SUPER SAVE #10, I-220 EXIT 1A, Shreveport, LA",1,OK,done
71697,LOVES TRAVEL STOP #829,I-80 EXIT 81,Brookville,PA,14,4.019,4.019,41.1615,-79.0827,5774,41.17143,-79.04605,,"LOVES TRAVEL STOP #829, I-80 EXIT 81, Brookville, PA",1,OK,done
71698,Kwik Star #1142,hwy 6,Iowa City,IA,380,3.134,3.134,41.6559,-91.5303,5775,41.6417,-91.51839,,"Kwik Star #1142, hwy 6, Iowa City, IA",1,OK,done
71699,KWIK TRIP #597,"I-94, EXIT 344 & SR-31",Kenosha,WI,444,3.744,3.744,42.5865,-87.8773,5776,42.663,-87.87318,,"KWIK TRIP #597, I-94, EXIT 344 & SR-31, Kenosha, WI",1,OK,done
71700,ARCO,US-19/US-98/US-27Alt & CR-30A,Perry,FL,75,3.699,3.699,30.109,-83.5821,5777,30.11163,-83.58929,,"ARCO, US-19/US-98/US-27Alt & CR-30A, Perry, FL",1,OK,done
71701,CIRCLE K #2746510,SR 32,De Pere,WI,360,3.349,3.349,44.4308,-88.0785,5778,44.44315,-88.06037,,"CIRCLE K #2746510, SR 32, De Pere, WI",1,OK,done
71702,SHOP AND SAVE,US-220 & CR-734,Ridgeway,VA,65,3.909,3.909,36.5781,-79.8583,5779,36.5784,-79.85798,,"SHOP AND SAVE, US-220 & CR-734, Ridgeway, VA",1,OK,done
71704,QUIKTRIP #962,"I-30, Exit 61A",Garland,TX,630,2.89733333,2.89733333,32.91,-96.6304,5780,32.96106,-96.68223,,"QUIKTRIP #962, I-30, Exit 61A, Garland, TX",1,OK,done
71705,STRIPES #41980,"I-37, EXIT 11A",Corpus Christi,TX,625,3.199,3.199,27.7254,-97.3767,5781,27.84811,-97.57656,,"STRIPES #41980, I-37, EXIT 11A, Corpus Christi, TX",1,OK,done
71706,QUIKTRIP #1176,I-77Exit 2,West Columbia,SC,135,3.309,3.309,33.9932,-81.0936,5782,33.93497,-81.07621,,"QUIKTRIP #1176, I-77Exit 2, West Columbia, SC",1,OK,done
71707,QUARLES #4437,US HWY 30,Lancaster,PA,208,3.999,3.999,40.042,-76.3012,5783,39.99809,-76.05739,,"QUARLES #4437, US HWY 30, Lancaster, PA",1,OK,done
71708,QUARLES #4936,I-95 Exit 69,Richmond,VA,180,3.699,3.699,37.5295,-77.4756,5784,37.46972,-77.42838,,"QUARLES #4936, I-95 Exit 69, Richmond, VA",1,OK,done
71709,MAPCO EXPRESS #7553,SR 153 EXIT 2,Chattanooga,TN,285,2.994,2.994,35.066,-85.2481,5785,35.1424,-85.24817,,"MAPCO EXPRESS #7553, SR 153 EXIT 2, Chattanooga, TN",1,OK,done
71710,KWIK STAR #1180,SR-141,Perry,IA,320,3.06066666,3.06066666,41.8387,-94.0938,5786,41.83063,-94.1051,,"KWIK STAR #1180, SR-141, Perry, IA",1,OK,done
71712,MAVERIK COUNTRY STORE #693,"I-70, Exit 160 & hwy 191",Green River,UT,810,3.28233333,3.28233333,38.9935,-110.1723,5787,38.99165,-110.25036,,"MAVERIK COUNTRY STORE #693, I-70, Exit 160 & hwy 191, Green River, UT",1,OK,done
71713,Pilot #1383,"I-555, Exit 39",Jonesboro,AR,435,3.464,3.489,35.8212,-90.6791,5788,35.80411,-90.62842,,"Pilot #1383, I-555, Exit 39, Jonesboro, AR",1,OK,done
71714,RACETRAC #2576,SR-997 & SR-994,Miami,FL,95,3.28733333,3.28733333,25.784,-80.2101,5789,25.5803,-80.45384,,"RACETRAC #2576, SR-997 & SR-994, Miami, FL",1,OK,done
71715,Allsups Convenience Store #2401,US-87,San Angelo,TX,612,3.19566666,3.19566666,31.4424,-100.4504,5790,31.47069,-100.44153,,"Allsups Convenience Store #2401, US-87, San Angelo, TX",1,OK,done
71716,Allsups #2404,US-62,Carlsbad,NM,593,3.194,3.194,32.401,-104.2388,5791,32.44798,-104.16022,,"Allsups #2404, US-62, Carlsbad, NM",1,OK,done
71717,Kwik Trip #1199,US-14 ,Darien,WI,345,3.199,3.199,42.6007,-88.7129,5792,42.60562,-88.72014,,"Kwik Trip #1199, US-14 , Darien, WI",1,OK,done
71718,KWIK STAR #1158,US-30,Ames,IA,320,3.174,3.174,42.0256,-93.6217,5793,42.00934,-93.58709,,"KWIK STAR #1158, US-30, Ames, IA",1,OK,done
71719,LOVES TRAVEL STOP #832,"I-35, EXIT 129 ",Forest Lake,MN,515,3.36233333,3.36233333,45.2536,-92.9582,5794,45.24508,-93.0232,,"LOVES TRAVEL STOP #832, I-35, EXIT 129 , Forest Lake, MN",1,OK,done
71721,HUCKS FOOD & FUEL #314,US-50/150,Washington,IN,510,3.46233333,3.46233333,38.6586,-87.1591,5795,38.62882,-87.16262,,"HUCKS FOOD & FUEL #314, US-50/150, Washington, IN",1,OK,done
71722,MAVERIK #5392,FM-16,Keenesburg,CO,800,3.154,3.154,40.1327,-104.538,5796,40.1157,-104.51936,,"MAVERIK #5392, FM-16, Keenesburg, CO",1,OK,done
71723,ALLSUPS CONVENIENCE #2398,SR-70,Pampa,TX,585,3.079,3.079,35.5479,-100.9651,5797,,,"ERROR: 403 Denied: {""message"":""Missing Authentication Token""}",,99,ERROR,not done
71724,ALLSUPS CONVENIENCE #2403,US-180,Mineral Wells,TX,630,3.00566666,3.00566666,32.8169,-98.0776,5798,32.80346,-98.14195,,"ALLSUPS CONVENIENCE #2403, US-180, Mineral Wells, TX",1,OK,done
71725,Allsups Convenience Store #2406,US-67,Rankin,TX,710,3.499,3.499,31.2253,-101.9395,5799,32.20843,-96.70147,,"Allsups Convenience Store #2406, US-67, Rankin, TX",1,OK,done
71726,Kwik Trip #1152,US HWY 169,Saint Peter,MN,425,3.724,3.724,nan,nan,5800,44.33897,-93.94848,,"Kwik Trip #1152, US HWY 169, Saint Peter, MN",1,OK,done
71735,Loves Travel Stop #811,US-395,Pasco,WA,925,4.589,4.589,46.2506,-119.1305,5801,46.26406,-119.08241,,"Loves Travel Stop #811, US-395, Pasco, WA",1,OK,done
71736,Racetrac #2312,US-41/SR-92,Acworth,GA,18,3.209,3.209,34.0566,-84.6716,5802,34.09602,-84.64248,,"Racetrac #2312, US-41/SR-92, Acworth, GA",1,OK,done
71737,RACETRAC #2605,"I-295, EXIT 25",Jacksonville,FL,75,3.249,3.249,30.3322,-81.6749,5803,30.19013,-81.66631,,"RACETRAC #2605, I-295, EXIT 25, Jacksonville, FL",1,OK,done
71738,KWIK TRIP #1196,"US-151, EXIT 21 ",Platteville,WI,335,3.514,3.514,42.728,-90.4681,5804,42.73231,-90.43836,,"KWIK TRIP #1196, US-151, EXIT 21 , Platteville, WI",1,OK,done
71739,TA EXPRESS #418,"I-16/SR-404, EXIT 116 & US-301/25",Register,GA,135,3.28566666,3.28566666,32.3658,-81.8845,5805,32.26538,-81.87322,,"TA EXPRESS #418, I-16/SR-404, EXIT 116 & US-301/25, Register, GA",1,OK,done
71740,SPRINT FOODS #735,US-78/US-1 & SR-19,Aiken,SC,135,3.17233333,3.17233333,33.5303,-81.7271,5806,33.5636,-81.72908,,"SPRINT FOODS #735, US-78/US-1 & SR-19, Aiken, SC",1,OK,done
71741,SPRINT FOOD STORE #733,"I-20, EXIT 183 & US-221",Harlem,GA,135,3.599,3.599,33.4275,-82.3131,5807,33.48213,-82.3147,,"SPRINT FOOD STORE #733, I-20, EXIT 183 & US-221, Harlem, GA",1,OK,done
71769, DUCK THRU FOOD STORE #60,US HWY 64,Spring Hope,NC,205,3.469,3.469,35.9441,-78.109,5808,35.9137,-78.19786,," DUCK THRU FOOD STORE #60, US HWY 64, Spring Hope, NC",1,OK,done
71770,ONVO TRAVEL PLAZA,"I-81, Exit 155",Mountain Top,PA,200,3.58733333,3.58733333,41.1353,-75.9045,5809,41.0797,-75.96557,,"ONVO TRAVEL PLAZA, I-81, Exit 155, Mountain Top, PA",1,OK,done
71771,BREAK TIME #3170,SR-13 & HWY-T,Bolivar,MO,535,3.374,3.374,37.6059,-93.4175,5810,37.59719,-93.43604,,"BREAK TIME #3170, SR-13 & HWY-T, Bolivar, MO",1,OK,done
71772,Kwik Trip #1137,US-8,Saint Croix Falls,WI,451,3.524,3.524,nan,nan,5811,45.39681,-92.58431,,"Kwik Trip #1137, US-8, Saint Croix Falls, WI",1,OK,done
71773,KWIK STAR #710,US-30 EXIT-202,Toledo,IA,565,3.399,3.399,41.9902,-92.5803,5812,41.98599,-92.58283,,"KWIK STAR #710, US-30 EXIT-202, Toledo, IA",1,OK,done
71774,CASEYS #4292,1020 5TH ST ,Carrollton,IL,574,3.3190000000000004,3.429,39.2948,-90.4062,5813,39.28876,-90.4066,,"CASEYS #4292, 1020 5TH ST , Carrollton, IL",1,OK,done
71775,Caseys #3950,US-270 & US-54,Liberal,KS,525,3.319,3.319,37.0466,-100.9295,5814,37.03109,-100.93222,,"Caseys #3950, US-270 & US-54, Liberal, KS",1,OK,done
71776,QUIKTRIP #7172,"I-85/US-29, EXIT 58 & SR-169",Opelika,AL,50,2.999,2.999,32.6612,-85.3769,5815,32.6226,-85.37001,,"QUIKTRIP #7172, I-85/US-29, EXIT 58 & SR-169, Opelika, AL",1,OK,done
71779,TCI PHOENIX,"I-10, EXIT 138 & US-202, EXIT 76 ",Phoenix,AZ,930,2.92233333,2.92233333,33.5722,-112.0892,5816,,,"ERROR: 403 Denied: {""message"":""Missing Authentication Token""}",,99,ERROR,not done
71784,7-ELEVEN #41750,I-4 & SR-33,Lakeland,FL,225,3.289,3.289,28.0557,-81.9545,5817,28.1338,-81.90211,,"7-ELEVEN #41750, I-4 & SR-33, Lakeland, FL",1,OK,done
71785,7-ELEVEN #41266,I-81 & SR-924,Hazleton,PA,200,3.839,3.839,40.9505,-75.9725,5818,40.95897,-75.9942,,"7-ELEVEN #41266, I-81 & SR-924, Hazleton, PA",1,OK,done
71786,SHEETZ #751,I-76 EXIT 91,Donegal,PA,165,3.259,3.259,40.112,-79.3808,5819,40.11114,-79.38576,,"SHEETZ #751, I-76 EXIT 91, Donegal, PA",1,OK,done
71787,PUMP & PANTRY #55,US-159 & US-73,Falls City,NE,486,3.239,3.239,40.0623,-95.5989,5820,40.06044,-95.60208,,"PUMP & PANTRY #55, US-159 & US-73, Falls City, NE",1,OK,done
71792,KWIK TRIP #1147,US-71 & SR-60,Windom,MN,425,3.349,3.349,43.8736,-95.1201,5821,43.82353,-95.21269,,"KWIK TRIP #1147, US-71 & SR-60, Windom, MN",1,OK,done
71793,QUARLES #4602,"SR-267, EXIT 8B & SR-606",Sterling,VA,60,3.659,3.659,39.0052,-77.405,5822,38.98482,-77.45467,,"QUARLES #4602, SR-267, EXIT 8B & SR-606, Sterling, VA",1,OK,done
71794,KWIK TRIP #1174,US-51 & US-2,Ironwood,MI,334,3.283,3.479,46.4522,-90.1505,5823,46.46339,-90.14891,,"KWIK TRIP #1174, US-51 & US-2, Ironwood, MI",1,OK,done
71795,CIRCLE  K #2654290,I-85 EXIT 13,Lagrange,GA,50,3.899,3.899,nan,nan,5824,33.04251,-84.98325,,"CIRCLE  K #2654290, I-85 EXIT 13, Lagrange, GA",1,OK,done
71797,KWIK STAR #1186,"I-80/US-6, EXIT 142 & US-65",Altoona,IA,320,3.199,3.199,41.6483,-93.4783,5825,41.66195,-93.50462,,"KWIK STAR #1186, I-80/US-6, EXIT 142 & US-65, Altoona, IA",1,OK,done
71798,Space Age #202,"I-5, EXIT 52 ",Castle Rock,WA,935,3.659,3.659,46.2708,-122.905,5826,46.32028,-122.91445,,"Space Age #202, I-5, EXIT 52 , Castle Rock, WA",1,OK,done
71800,Stuckeys Travel Plaza,"I-44, EXIT 179",Newburg,MO,535,2.97233333,2.97233333,37.916,-91.9004,5827,37.9441,-91.88245,,"Stuckeys Travel Plaza, I-44, EXIT 179, Newburg, MO",1,OK,done
71801,Love's Travel Stop #869,US HWY 75,Le Mars,IA,527,3.45566666,3.45566666,42.781,-96.1733,5828,42.76647,-96.21172,,"Love's Travel Stop #869, US HWY 75, Le Mars, IA",1,OK,done
71802,ALLSUPS #2407,I-10 EXIT 259,Fort Stockton,TX,710,3.029,3.029,30.8926,-102.8842,5829,30.89628,-102.85468,,"ALLSUPS #2407, I-10 EXIT 259, Fort Stockton, TX",1,OK,done
71803,KENT KWIK #321,I-20 EXIT 143,Midland,TX,710,2.94066666,2.94066666,32.0243,-102.1147,5830,31.97396,-102.06935,,"KENT KWIK #321, I-20 EXIT 143, Midland, TX",1,OK,done
71804,GAS N WASH,I-88 EXIT 114,Montgomery,IL,290,3.599,3.599,41.7237,-88.3633,5831,41.74281,-88.37595,,"GAS N WASH, Montgomery, IL",3,OK,done
71805,RACETRAC #2583,I-24E,La Vergne,TN,460,2.899,2.899,36.02,-86.5586,5832,36.00008,-86.59698,,"RACETRAC #2583, I-24E, La Vergne, TN",1,OK,done
71806,RACETRAC #2600,SR-70,Okeechobee,FL,140,3.299,3.299,27.2413,-80.8298,5833,27.2434,-80.85527,,"RACETRAC #2600, SR-70, Okeechobee, FL",1,OK,done
71807,KWIK TRIP #1270,SR-172,Green Bay,WI,582,3.29066666,3.29066666,44.5148,-87.9895,5834,44.48945,-88.08935,,"KWIK TRIP #1270, SR-172, Green Bay, WI",1,OK,done
71808,WEIGELS #100,SR 153,Chattanooga,TN,405,3.01566666,3.01566666,35.066,-85.2481,5835,35.16296,-85.2509,,"WEIGELS #100, SR 153, Chattanooga, TN",1,OK,done
71811,7-ELEVEN #41826,SR-722 & SR-283,Lancaster,PA,70,4.129,4.129,40.042,-76.3012,5836,40.10333,-76.30539,,"SR-722, Lancaster, PA",4,OK,done
71812,KWIK TRIP #1198,I-43 & Hwy AA,Oostburg,WI,444,3.24233333,3.24233333,43.6237,-87.7888,5837,43.62328,-87.77621,,"KWIK TRIP #1198, I-43 & Hwy AA, Oostburg, WI",1,OK,done
71813,Kweik Star #1156,SR-150 & SR-3,Oelwein,IA,565,3.58233333,3.58233333,42.6715,-91.9131,5838,42.66182,-91.91375,,"Kweik Star #1156, SR-150 & SR-3, Oelwein, IA",1,OK,done
71814,TEX-BEST #531,US-90,Uvalde,TX,740,2.874,2.874,29.2152,-99.7782,5839,29.20643,-99.79466,,"TEX-BEST #531, US-90, Uvalde, TX",1,OK,done
71815,MAVERIK COUNTRY STORE #688,I-15 EXIT 339,Ogden,UT,835,3.38566666,3.38566666,41.2279,-111.9682,5840,41.23969,-111.97188,,"MAVERIK COUNTRY STORE #688, I-15 EXIT 339, Ogden, UT",1,OK,done
71816,MAVERIK COUNTRY STORE #694,I-15 EXIT 222,Nephi,UT,835,3.40566666,3.40566666,39.7069,-111.8326,5841,39.74834,-111.84825,,"MAVERIK COUNTRY STORE #694, I-15 EXIT 222, Nephi, UT",1,OK,done
71817,KWIK TRIP #1128,US-12,Altoona,WI,295,3.33233333,3.33233333,44.8029,-91.4385,5842,44.8189,-91.45852,,"KWIK TRIP #1128, US-12, Altoona, WI",1,OK,done
71818,TA EXPRESS RIVERTON #433,I-72 EXIT 108,Riverton,IL,318,3.439,3.469,39.8456,-89.5363,5843,39.84221,-89.5213,,"TA EXPRESS RIVERTON #433, I-72 EXIT 108, Riverton, IL",1,OK,done
71822,DK,SR 176,Lenorah,TX,612,3.53233333,3.53233333,nan,nan,5844,32.30511,-101.89316,,"DK, SR 176, Lenorah, TX",1,OK,done
71823,MARKER 126,US HWY 20,Duncombe,IA,343,3.059,3.059,42.4698,-93.9968,5845,42.44899,-94.01064,,"MARKER 126, US HWY 20, Duncombe, IA",1,OK,done
71824,QuikTrip #4052,US 181 S,San Antonio,TX,740,2.92233333,2.92233333,29.4632,-98.5238,5846,29.30689,-98.38945,,"QuikTrip #4052, US 181 S, San Antonio, TX",1,OK,done
71826,KWIK TRIP #1183,US-2,Bessemer,MI,334,3.283,3.479,46.4775,-90.0498,5847,46.48097,-90.05111,,"KWIK TRIP #1183, US-2, Bessemer, MI",1,OK,done
71827,KWIK TRIP #1188,US-12,Cokato,MN,451,3.474,3.474,45.077,-94.1877,5848,45.08101,-94.18944,,"KWIK TRIP #1188, US-12, Cokato, MN",1,OK,done
71828,KWIK TRIP #1209,SR-42,Sturgeon Bay,WI,582,3.58233333,3.58233333,44.8228,-87.366,5849,44.82073,-87.40542,,"KWIK TRIP #1209, SR-42, Sturgeon Bay, WI",1,OK,done
71829,KWIK TRIP #1043,US-53/SR-194,Duluth,MN,334,3.499,3.499,46.7756,-92.1393,5850,46.77962,-92.10847,,"KWIK TRIP #1043, US-53/SR-194, Duluth, MN",1,OK,done
71830,One9 #1330,"I-40/US-63, EXIT 216 & US-49",Brinkley,AR,695,3.199,3.199,34.89,-91.1902,5851,34.88562,-91.19478,,"One9 #1330, I-40/US-63, EXIT 216 & US-49, Brinkley, AR",1,OK,done
71831,Loves Travel Stop #865,"I-35, Exit 186",Perry,OK,483,3.389,3.389,36.2837,-97.3094,5852,36.29075,-97.3252,,"Loves Travel Stop #865, I-35, Exit 186, Perry, OK",1,OK,done
71832,SHEETZ #753,SR 3,Seville,OH,249,3.08233333,3.08233333,41.0207,-81.8671,5853,41.03155,-81.8638,,"SHEETZ #753, SR 3, Seville, OH",1,OK,done
71833,Circle K #2706636,US HWY 43,Jackson,AL,715,3.899,3.899,31.5318,-87.8915,5854,31.54952,-87.87936,,"Circle K #2706636, Jackson, AL",3,OK,done
71835,CUZZS TRAVEL DEPOT,US 43 N,Thomasville,AL,715,3.599,3.599,31.911,-87.7419,5855,31.84936,-87.74832,,"CUZZS TRAVEL DEPOT, US 43 N, Thomasville, AL",1,OK,done
71836,DUCK THRU FOOD STORE #59,US 13 EXIT 119,Greenville,NC,205,3.499,3.499,35.5943,-77.376,5856,35.56132,-77.46721,,"DUCK THRU FOOD STORE #59, US 13 EXIT 119, Greenville, NC",1,OK,done
71837,RUTTERS #86,"US-15, EXIT 17 & SR-26",Frederick,MD,70,3.899,3.899,39.4337,-77.4141,5857,39.4324,-77.40324,,"RUTTERS #86, US-15, EXIT 17 & SR-26, Frederick, MD",1,OK,done
71838,RUTTERS #24,SR-74 & SR-2069,Brogue,PA,70,4.099,4.099,nan,nan,5858,41.20452,-76.58591,,"RUTTERS #24, SR-74 & SR-2069, Brogue, PA",1,OK,done
71839,RUTTERS #92,US-222 & SR-737,Kutztown,PA,90,3.699,3.699,40.5212,-75.7772,5859,40.52715,-75.78189,,"RUTTERS #92, US-222 & SR-737, Kutztown, PA",1,OK,done
71840,NEON MARKETPLACE,"SR-79, EXIT 10",Fall River,MA,175,3.949,3.949,41.7136,-71.1015,5860,41.69983,-71.14832,,"NEON MARKETPLACE, SR-79, EXIT 10, Fall River, MA",1,OK,done
71841,Quick Fuel #3193,US-69,Kansas City,KS,400,3.34566666,3.34566666,39.1235,-94.7443,5861,39.14639,-94.62183,,"Quick Fuel #3193, US-69, Kansas City, KS",1,OK,done
71844,HD EXPRESS MART,US 20,Clyde,OH,550,3.379,3.379,41.3044,-82.9781,5862,41.30728,-82.97456,,"HD EXPRESS MART, US 20, Clyde, OH",1,OK,done
71845,ALLSUPS #2424,US 180,Millsap,TX,630,2.984,2.984,32.7493,-98.0117,5863,30.20185,-95.57018,,"ALLSUPS #2424, US 180, Millsap, TX",1,OK,done
71848,CLIFTON SUPER STOP,"I-16, EXIT 104",Metter,GA,195,3.249,3.249,32.3958,-82.0621,5864,32.37522,-82.08509,,"CLIFTON SUPER STOP, I-16, EXIT 104, Metter, GA",1,OK,done
71849,TOOT N TOTUM #128,I-40 EXIT 57,Amarillo,TX,585,3.089,3.089,35.1984,-101.8316,5865,35.19401,-101.74389,,"TOOT N TOTUM #128, I-40 EXIT 57, Amarillo, TX",1,OK,done
71850,CEDAR GROVE OASIS,"I-43, Exit 113",Cedar Grove,WI,444,3.239,3.239,43.5682,-87.8243,5866,43.56772,-87.79925,,"CEDAR GROVE OASIS, I-43, Exit 113, Cedar Grove, WI",1,OK,done
71851,PWI #164,I-35/US-77 & FM-3115,Abbott,TX,765,2.89233333,2.89233333,31.8868,-97.0799,5867,31.88433,-97.08285,,"PWI #164, I-35/US-77 & FM-3115, Abbott, TX",1,OK,done
71852,KWIK TRIP #1164,US-63,Spooner,WI,295,3.599,3.599,45.8271,-91.886,5868,45.808,-91.90007,,"KWIK TRIP #1164, US-63, Spooner, WI",1,OK,done
71853,Landmark Travel Center,I-20 EXIT 301,Clyde,TX,575,2.90066666,2.90066666,32.4056,-99.5039,5869,32.41354,-99.50195,,"Landmark Travel Center, I-20 EXIT 301, Clyde, TX",1,OK,done
71854,EXXON DBA Pilot #1289,US 75 EXIT 72,Denison,TX,630,3.239,3.239,33.7672,-96.5808,5870,33.79303,-96.56073,,"EXXON DBA Pilot #1289, US 75 EXIT 72, Denison, TX",1,OK,done
71855,BYRNE DAIRY #136,I-90 Exit 37,Liverpool,NY,220,3.659,3.659,43.1065,-76.2095,5871,43.13072,-76.20562,,"BYRNE DAIRY #136, I-90 Exit 37, Liverpool, NY",1,OK,done
71856,GO TIME #7,"I-75, EXIT 29",Corbin,KY,410,2.999,2.999,36.9323,-84.1006,5872,36.97281,-84.11144,,"GO TIME #7, I-75, EXIT 29, Corbin, KY",1,OK,done
71857,QUIKTRIP #1196,"I-20, EXIT 11 & SR-144",Graniteville,SC,135,3.159,3.159,33.5646,-81.8078,5873,33.60265,-81.84298,,"QUIKTRIP #1196, I-20, EXIT 11 & SR-144, Graniteville, SC",1,OK,done
