OPIS Truckstop ID,Truckstop_Name,Address,City,State,Rack_ID,Average_Retail_Price,Highest_Price,city_lat,city_lon,row_index,Geocoded_Lat,Geocoded_Lon,Matched_Address,Query_Used,Attempt,Geocode_Status,Done
66224,ROAD RANGER #235,"I-90, EXIT 36",Hampshire,IL,290,3.369,3.369,42.1124,-88.5118,2704,42.14066,-88.49933,,"ROAD RANGER #235, I-90, EXIT 36, Hampshire, IL",1,OK,done
66225,ROAD RANGER #140,"I-39, EXIT 72",Mendota,IL,520,3.3365,3.439,41.5553,-89.1041,2705,41.55311,-89.06682,,"ROAD RANGER #140, I-39, EXIT 72, Mendota, IL",1,OK,done
66227,Pilot Travel Centers #482,"I-57, EXIT 95",Mount Vernon,IL,574,3.454,3.599,38.314,-88.9174,2706,38.31316,-88.96138,,"Pilot Travel Centers #482, I-57, EXIT 95, Mount Vernon, IL",1,OK,done
66229,LOVES TRAVEL STOP #308,"I-40, EXIT 86 & SR-226",Marion,NC,210,3.739,3.739,35.6777,-82.0017,2707,35.65797,-81.96341,,"LOVES TRAVEL STOP #308, I-40, EXIT 86 & SR-226, Marion, NC",1,OK,done
66230,PETRO COLBY TRUCKSTOP,"I-70, EXIT 53 & SR-25",Colby,KS,525,3.599,3.599,39.3848,-101.0452,2708,,,"ERROR: 403 Denied: {""message"":""Missing Authentication Token""}",,99,ERROR,not done
66235,LOVES TRAVEL STOP #291,"I-75, EXIT 95 & SR-627",Richmond,KY,410,3.599,3.599,37.7307,-84.2925,2709,37.84344,-84.32445,,"LOVES TRAVEL STOP #291, I-75, EXIT 95 & SR-627, Richmond, KY",1,OK,done
66236,LOVES TRAVEL STOP #309,"I-80, EXIT 332 & SR-14",Aurora,NE,330,3.289,3.289,40.8645,-98.0078,2710,40.81886,-97.99833,,"LOVES TRAVEL STOP #309, I-80, EXIT 332 & SR-14, Aurora, NE",1,OK,done
66237,ROUTE 66 TRAVEL CENTER,"I-40, EXIT 140",Albuquerque,NM,580,3.359,3.359,35.1054,-106.6465,2711,35.02968,-106.9488,,"ROUTE 66 TRAVEL CENTER, I-40, EXIT 140, Albuquerque, NM",1,OK,done
66238,BETTY BEAVERS TRUCKSTOP,"I- 90, EXIT 29",Canajoharie,NY,12,3.599,3.599,nan,nan,2712,42.90539,-74.56652,,"BETTY BEAVERS TRUCKSTOP, I- 90, EXIT 29, Canajoharie, NY",1,OK,done
66239,Hola,US-27/SR-80/SR-25,South Bay,FL,95,3.419,3.419,26.677,-80.7265,2713,26.66527,-80.71645,,"Hola, US-27/SR-80/SR-25, South Bay, FL",1,OK,done
66241,PUMP & PANTRY #29,US-30,Central City,NE,330,3.33733333,3.33733333,41.1134,-98.0008,2714,41.1092,-98.01369,,"PUMP & PANTRY #29, US-30, Central City, NE",1,OK,done
66242,PUMP & PANTRY #23,"US-34, EXIT 4TH AVE",Holdrege,NE,330,3.449,3.449,40.4394,-99.3773,2715,40.43778,-99.36756,,"PUMP & PANTRY #23, US-34, EXIT 4TH AVE, Holdrege, NE",1,OK,done
66243,CIRCLE K #4707000,SR-9,Baileyville,ME,170,3.899,3.899,nan,nan,2716,45.12341,-67.34835,,"CIRCLE K #4707000, SR-9, Baileyville, ME",1,OK,done
66244,STRIPES #40809,"I-37, EXIT 56",George West,TX,625,3.044,3.044,28.33,-98.1183,2717,28.33894,-98.02608,,"STRIPES #40809, I-37, EXIT 56, George West, TX",1,OK,done
66247,GULF OIL #5045,I-90 EXIT 83,Charlton,MA,34,3.909,3.909,nan,nan,2718,42.13983,-72.02495,,"GULF OIL #5045, I-90 EXIT 83, Charlton, MA",1,OK,done
66248,CIRCLE K #4707046,"I-95, EXIT 6",Scarborough,ME,170,3.909,3.909,nan,nan,2719,43.60192,-70.37555,,"CIRCLE K #4707046, I-95, EXIT 6, Scarborough, ME",1,OK,done
66249,CIRCLE K #4707206,SR-125,Epping,NH,170,3.76733333,3.76733333,nan,nan,2720,43.04029,-71.0648,,"CIRCLE K #4707206, SR-125, Epping, NH",1,OK,done
66250,SPEEDWAY #6973,US-1,Wake Forest,NC,177,2.949,2.949,35.9632,-78.514,2721,36.013,-78.51658,,"SPEEDWAY #6973, US-1, Wake Forest, NC",1,OK,done
66252,CIRCLE K #4707023,US-1A,Holden,ME,170,3.73233333,3.73233333,nan,nan,2722,44.6831,-68.59959,,"CIRCLE K #4707023, US-1A, Holden, ME",1,OK,done
66255,CIRCLE K #4707217,US-2 & SR-16,Gorham,NH,170,3.75066666,3.75066666,nan,nan,2723,44.38686,-71.16801,,"CIRCLE K #4707217, US-2 & SR-16, Gorham, NH",1,OK,done
66257,LOVES TRAVEL STOP #310,"I-80/US-30, EXIT 173",Wamsutter,WY,795,3.741,3.759,41.668,-107.9792,2724,41.67892,-107.97984,,"LOVES TRAVEL STOP #310, I-80/US-30, EXIT 173, Wamsutter, WY",1,OK,done
66258,CIRCLE K #4707208,"I-93, EXIT 23",New Hampton,NH,170,3.659,3.659,nan,nan,2725,43.61639,-71.63893,,"CIRCLE K #4707208, I-93, EXIT 23, New Hampton, NH",1,OK,done
66259,CEFCO #48,"I-35, EXIT 304",Temple,TX,765,2.96566666,2.96566666,31.1068,-97.3891,2726,31.12181,-97.3516,,"CEFCO #48, I-35, EXIT 304, Temple, TX",1,OK,done
66261,CIRCLE K #2723123,"I-95, EXIT 71",Dunn,NC,205,3.14233333,3.14233333,35.3114,-78.6129,2727,35.35546,-78.66322,,"CIRCLE K #2723123, I-95, EXIT 71, Dunn, NC",1,OK,done
66263,One9 SPEEDWAY #6753,"I-78, EXIT 1",Fleetwood,PA,208,3.83233333,3.83233333,40.4565,-75.8209,2728,40.48563,-75.83999,,"One9 SPEEDWAY #6753, I-78, EXIT 1, Fleetwood, PA",1,OK,done
66266,7-ELEVEN #40508,"I-80, EXIT 90",Elkhart,IN,465,3.999,3.999,41.6916,-85.9627,2729,41.7377,-86.00934,,"7-ELEVEN #40508, I-80, EXIT 90, Elkhart, IN",1,OK,done
66267,TA DEMOTTE TRAVEL CENTER,"I-65, EXIT 230",Demotte,IN,365,3.44733333,3.44733333,nan,nan,2730,,,"ERROR: 403 Denied: {""message"":""Missing Authentication Token""}",,99,ERROR,not done
66272,MOOSETRACKS #752,"I-85, EXIT 113",High Point,NC,63,3.114,3.114,35.991,-79.9937,2731,35.92162,-79.93362,,"MOOSETRACKS #752, I-85, EXIT 113, High Point, NC",1,OK,done
66273,PETRO STOPPING CENTER,"I-59, EXIT 181 & US-77",Gadsden,AL,615,3.999,3.999,34.0086,-86.0157,2732,33.99591,-86.08271,,"PETRO STOPPING CENTER, I-59, EXIT 181 & US-77, Gadsden, AL",1,OK,done
66274,FLYING J TRAVEL PLAZA #692,"I-80, EXIT 352 & US-93",Wells,NV,835,3.709,3.709,41.1132,-114.9535,2733,41.11781,-114.93597,,"FLYING J TRAVEL PLAZA #692, I-80, EXIT 352 & US-93, Wells, NV",1,OK,done
66278,PILOT TRAVEL CENTERS #394,"I-84, EXIT 6",Newburgh,NY,32,4.359,4.359,nan,nan,2734,41.52071,-74.11243,,"PILOT TRAVEL CENTERS #394, I-84, EXIT 6, Newburgh, NY",1,OK,done
66279,PETRO-CANADA,ST 11A & TAYLOR DRIVE,Red Deer,AB,80,3.7782708933333335,3.92293954,nan,nan,2735,52.31754,-113.83779,,"PETRO-CANADA, ST 11A & TAYLOR DRIVE, Red Deer, AB",1,OK,done
66284,JOLLEY #150,"I-89, EXIT 19",Saint Albans,VT,39,3.539,3.539,nan,nan,2736,44.79172,-73.07092,,"JOLLEY #150, I-89, EXIT 19, Saint Albans, VT",1,OK,done
66285,QUIKTRIP #787,"I-675, EXIT 5",Ellenwood,GA,18,3.109,3.109,nan,nan,2737,33.61151,-84.2991,,"QUIKTRIP #787, I-675, EXIT 5, Ellenwood, GA",1,OK,done
66286,CASEYS #4205,"I-40/75, EXIT 374",Knoxville,TN,405,3.099,3.099,35.9692,-83.9496,2738,35.90494,-84.14963,,"CASEYS #4205, I-40/75, EXIT 374, Knoxville, TN",1,OK,done
66290,ABBYLAND TRUCK STOP,"SR-29, EXIT 127",Curtiss,WI,395,3.46233333,3.46233333,44.9521,-90.435,2739,,,"ERROR: 403 Denied: {""message"":""Missing Authentication Token""}",,99,ERROR,not done
