OPIS Truckstop ID,Truckstop_Name,Address,City,State,Rack_ID,Average_Retail_Price,Highest_Price,city_lat,city_lon,row_index,Geocoded_Lat,Geocoded_Lon,Matched_Address,Query_Used,Attempt,Geocode_Status,Done
5389,FLYING J TRAVEL PLAZA #744,"I-15, EXIT 343",Ogden,UT,835,3.749,3.749,41.2279,-111.9682,676,41.23069,-112.00767,,"FLYING J TRAVEL PLAZA #744, I-15, EXIT 343, Ogden, UT",1,OK,done
5391,PWI #605,"I-10, EXIT 378",San Simon,AZ,640,2.959,2.959,32.2682,-109.2302,677,32.26985,-109.24493,,"PWI #605, I-10, EXIT 378, San Simon, AZ",1,OK,done
5399,FLYING J TRAVEL PLAZA #750,"I-81 & I-77, EXIT 80",Max Meadows,VA,185,3.549,3.549,36.9798,-80.9678,678,,,"ERROR: 403 Denied: {""message"":""Missing Authentication Token""}",,99,ERROR,not done
5407,CASEYS #4535,US 81,Concordia,KS,570,2.91233333,2.91233333,39.5669,-97.6467,679,39.60742,-97.66125,,"CASEYS #4535, Concordia, KS",3,OK,done
5414,One9 #1216,"I-10 ,EXIT 200 & SR-84",Eloy,AZ,930,3.199,3.199,32.747,-111.5992,680,32.80663,-111.66659,,"One9 #1216, I-10 ,EXIT 200 & SR-84, Eloy, AZ",1,OK,done
5419,USA TRAVEL CENTER,"I-40, EXIT 48 & US-93",Kingman,AZ,910,3.399,3.399,35.217,-114.0105,681,35.18706,-114.06748,,"USA TRAVEL CENTER, I-40, EXIT 48 & US-93, Kingman, AZ",1,OK,done
5422,K AND H TRUCK PLAZA,"I-57, EXIT 283 & US-24",Gilman,IL,290,3.129,3.159,40.7626,-87.9975,682,40.76565,-87.99381,,"K AND H TRUCK PLAZA, I-57, EXIT 283 & US-24, Gilman, IL",1,OK,done
5424,WK TRUCK STOP,"US-231 & SR-9001, EXIT 75",Beaver Dam,KY,340,3.399,3.399,37.4042,-86.8741,683,37.39058,-86.86667,,"WK TRUCK STOP, US-231 & SR-9001, EXIT 75, Beaver Dam, KY",1,OK,done
5435,MEADE AUTO AND TRUCK PLAZA,US-54,Meade,KS,525,3.799,3.799,37.2836,-100.343,684,37.28549,-100.35092,,"MEADE AUTO AND TRUCK PLAZA, US-54, Meade, KS",1,OK,done
5436,PARKWAY MARATHON,"US-79, EXIT 94",Caneyville,KY,415,3.73233333,3.73233333,37.4241,-86.4906,685,37.42525,-86.48838,,"PARKWAY MARATHON, US-79, EXIT 94, Caneyville, KY",1,OK,done
