OPIS Truckstop ID,Truckstop_Name,Address,City,State,Rack_ID,Average_Retail_Price,Highest_Price,city_lat,city_lon,row_index,Geocoded_Lat,Geocoded_Lon,Matched_Address,Query_Used,Attempt,Geocode_Status,Done
69182,XtraMart #1513,"I-87, EXIT 10 & US-9",Clifton Park,NY,12,3.899,3.899,nan,nan,4056,42.8504,-73.75628,,"XtraMart #1513, I-87, EXIT 10 & US-9, Clifton Park, NY",1,OK,done
69183,SPEEDWAY #7611,"I-71, EXIT 65 & SR-435",Jeffersonville,OH,315,3.229,3.229,39.6522,-83.555,4057,39.61643,-83.60525,,"SPEEDWAY #7611, I-71, EXIT 65 & SR-435, Jeffersonville, OH",1,OK,done
69185,LOVES TRAVEL STOP #560,US-258 & US-58,Franklin,VA,130,3.889,3.889,36.6831,-76.9386,4058,36.66205,-76.93926,,"LOVES TRAVEL STOP #560, US-258 & US-58, Franklin, VA",1,OK,done
69186,LOVES TRAVEL STOP #551,US-20 & CR-127,Angola,IN,465,3.889,3.889,41.6433,-85.005,4059,41.63488,-85.04516,,"LOVES TRAVEL STOP #551, US-20 & CR-127, Angola, IN",1,OK,done
69187,LOVES TRAVEL STOP #559,US-82 & US-49,Indianola,MS,655,3.31566666,3.31566666,33.4492,-90.6447,4060,33.45748,-90.63086,,"LOVES TRAVEL STOP #559, US-82 & US-49, Indianola, MS",1,OK,done
69188,PILOT TRAVEL CENTER #1013-TOWN PUMP,"I-90, EXIT 298",Belgrade,MT,786,3.63066666,3.63066666,45.7789,-111.1736,4061,45.77358,-111.19857,,"PILOT TRAVEL CENTER #1013-TOWN PUMP, I-90, EXIT 298, Belgrade, MT",1,OK,done
69189,LOVES TRAVEL STOP #542,"I-10, EXIT 261/US-67 & I-10 BUS",Fort Stockton,TX,710,3.649,3.649,30.8926,-102.8842,4062,30.90062,-103.06015,,"LOVES TRAVEL STOP #542, I-10, EXIT 261/US-67 & I-10 BUS, Fort Stockton, TX",1,OK,done
69190,LOVES TRAVEL STOP #561,"I-10, EXIT 70 & US-90 & SR-285",Defuniak Springs,FL,20,3.609,3.609,nan,nan,4063,30.72377,-86.12444,,"LOVES TRAVEL STOP #561, I-10, EXIT 70 & US-90 & SR-285, Defuniak Springs, FL",1,OK,done
69193,Certified Oil #400305,SR-2 & SR-7,New Martinsville,WV,317,3.31733333,3.31733333,39.6635,-80.8569,4064,39.63635,-80.8581,,"Certified Oil #400305, SR-2 & SR-7, New Martinsville, WV",1,OK,done
69194,CHESAPEAKE HOUSE SUNOCO,"I-95, EXIT 97",North East,MD,243,3.83233333,3.83233333,39.6076,-75.9414,4065,39.61176,-76.00894,,"CHESAPEAKE HOUSE SUNOCO, I-95, EXIT 97, North East, MD",1,OK,done
69200,BECKS EXPRESS MART #22,"I-55, EXIT 126",Lincoln,IL,280,3.299,3.299,40.1508,-89.372,4066,40.14775,-89.36581,,"I-55 EXIT 126, Lincoln, IL",4,OK,done
69201,CASEYS #3654,SR-210,Brainerd,MN,522,3.44566666,3.44566666,46.3553,-94.1983,4067,46.34126,-94.32421,,"CASEYS #3654, SR-210, Brainerd, MN",1,OK,done
69203,SPEEDWAY #1414,US-45,Mokena,IL,293,3.339,3.339,41.5327,-87.8781,4068,41.53045,-87.88977,,"SPEEDWAY #1414, US-45, Mokena, IL",1,OK,done
69207,CIRCLE K #2705988,"I-10, EXIT 209A & US-90/SR-10",Tallahassee,FL,20,3.619,3.619,30.4551,-84.2527,4069,30.44457,-84.28046,,"CIRCLE K #2705988, I-10, EXIT 209A & US-90/SR-10, Tallahassee, FL",1,OK,done
69211,KWIK TRIP #213,"I-35/US-61, EXIT 139 & CR-19",Stacy,MN,451,3.37733333,3.37733333,45.3841,-92.9938,4070,45.39315,-92.99375,,"KWIK TRIP #213, I-35/US-61, EXIT 139 & CR-19, Stacy, MN",1,OK,done
69213,Circle K #2741498,SR-72 & SR-16,Tilden,TX,747,3.199,3.199,28.46,-98.5487,4071,28.47042,-98.54823,,"Circle K #2741498, SR-72 & SR-16, Tilden, TX",1,OK,done
69214,MAVERIK #5031,"I-70, EXIT 90 & US-24",Rifle,CO,800,3.46233333,3.46233333,39.5362,-107.7729,4072,39.52242,-107.78233,,"MAVERIK #5031, I-70, EXIT 90 & US-24, Rifle, CO",1,OK,done
69215,GASWAY,US-1,North Brunswick,NJ,115,3.159,3.159,nan,nan,4073,40.47407,-74.41166,,"GASWAY, US-1, North Brunswick, NJ",1,OK,done
